verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,D,sColour:,G,group:,1,attr:,D,sColour:,G,name:,Rage,Trail,typeLine:,Hydrascale,Boots,baseType:,Hydrascale,Boots,identified:,TRUE,ilvl:,84,properties:,name:,Armour,values:,120,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,120,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,60,0,displayMode:,0,type:,62,name:,Str,values:,56,0,displayMode:,1,type:,63,name:,Dex,values:,56,0,displayMode:,1,type:,64,explicitMods:,11%,chance,to,Suppress,Spell,Damage,45,to,Strength,7%,increased,Armour,and,Evasion,64,to,maximum,Life,19%,increased,Life,Regeneration,rate,7%,increased,Stun,and,Block,Recovery,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,name:,Cataclysm,Stride,typeLine:,Windbreak,Boots,baseType:,Windbreak,Boots,identified:,TRUE,ilvl:,83,note:,~price,100,chaos,properties:,name:,Quality,values:,9%,1,displayMode:,0,type:,6,name:,Evasion,Rating,values:,383,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,60,0,displayMode:,0,type:,62,name:,Dex,values:,60,1,displayMode:,1,type:,64,implicitMods:,1,to,6,Added,Attack,Lightning,Damage,per,200,Accuracy,Rating,25%,less,Accuracy,Rating,explicitMods:,32%,reduced,Attribute,Requirements,17%,chance,to,Suppress,Spell,Damage,40,to,Evasion,Rating,61%,increased,Evasion,Rating,25%,increased,Movement,Speed,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,name:,Miracle,Trail,typeLine:,Arcanist,Slippers,baseType:,Arcanist,Slippers,identified:,TRUE,ilvl:,85,note:,~price,100,chaos,properties:,name:,Energy,Shield,values:,49,0,displayMode:,0,type:,18,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Int,values:,119,0,displayMode:,1,type:,65,explicitMods:,55,to,Intelligence,79,to,maximum,Life,Regenerate,95.4,Life,per,second,30%,increased,Movement,Speed,10%,chance,to,Avoid,Bleeding,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,S,sColour:,R,group:,1,attr:,D,sColour:,G,group:,2,attr:,I,sColour:,B,name:,Dragon,Spur,typeLine:,Two-Toned,Boots,baseType:,Two-Toned,Boots,identified:,TRUE,ilvl:,85,note:,~price,100,chaos,properties:,name:,Evasion,Rating,values:,126,0,displayMode:,0,type:,17,name:,Energy,Shield,values:,36,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,70,0,displayMode:,0,type:,62,name:,Dex,values:,62,0,displayMode:,1,type:,64,name:,Int,values:,62,0,displayMode:,1,type:,65,implicitMods:,12%,to,Cold,and,Lightning,Resistances,explicitMods:,25,to,Dexterity,46,to,Intelligence,10,to,maximum,Energy,Shield,115,to,maximum,Life,37%,to,Fire,Resistance,craftedMods:,19%,increased,Movement,Speed,Cannot,be,Chilled,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,fractured:,TRUE,sockets:,group:,0,attr:,D,sColour:,G,name:,Brood,Goad,typeLine:,Murder,Boots,baseType:,Murder,Boots,identified:,TRUE,ilvl:,83,properties:,name:,Evasion,Rating,values:,269,1,displayMode:,0,type:,17,name:,Energy,Shield,values:,27,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,69,0,displayMode:,0,type:,62,name:,Dex,values:,82,0,displayMode:,1,type:,64,name:,Int,values:,42,0,displayMode:,1,type:,65,explicitMods:,21,to,Dexterity,28%,increased,Evasion,and,Energy,Shield,13%,increased,Rarity,of,Items,found,12%,increased,Stun,and,Block,Recovery,fracturedMods:,39%,to,Fire,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,D,sColour:,G,name:,Miracle,Stride,typeLine:,Wyrmscale,Boots,baseType:,Wyrmscale,Boots,identified:,TRUE,ilvl:,85,properties:,name:,Armour,values:,181,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,181,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,51,0,displayMode:,0,type:,62,name:,Str,values:,48,0,displayMode:,1,type:,63,name:,Dex,values:,48,0,displayMode:,1,type:,64,explicitMods:,79%,increased,Armour,and,Evasion,27%,to,Fire,Resistance,10%,to,Chaos,Resistance,30%,increased,Movement,Speed,19%,increased,Stun,and,Block,Recovery,5%,increased,Movement,Speed,if,you,haven't,been,Hit,Recently,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,name:,Soul,Track,typeLine:,Goliath,Greaves,baseType:,Goliath,Greaves,identified:,TRUE,ilvl:,85,properties:,name:,Armour,values:,206,0,displayMode:,0,type:,16,requirements:,name:,Level,values:,54,0,displayMode:,0,type:,62,name:,Str,values:,95,0,displayMode:,1,type:,63,explicitMods:,11,to,Strength,11%,increased,Rarity,of,Items,found,14%,to,Cold,Resistance,30%,increased,Movement,Speed,13%,chance,to,Avoid,being,Poisoned,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,group:,1,attr:,S,sColour:,R,name:,Rift,Stride,typeLine:,Sharkskin,Boots,baseType:,Sharkskin,Boots,identified:,TRUE,ilvl:,83,note:,~price,2.8,exalted,properties:,name:,Evasion,Rating,values:,226,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,62,0,displayMode:,0,type:,62,name:,Dex,values:,79,0,displayMode:,1,type:,64,explicitMods:,15%,chance,to,Suppress,Spell,Damage,42%,increased,Evasion,Rating,84,to,maximum,Life,12%,increased,Rarity,of,Items,found,30%,increased,Movement,Speed,17%,increased,Stun,and,Block,Recovery,craftedMods:,29,to,Intelligence,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,D,sColour:,G,name:,Hate,Trail,typeLine:,Two-Toned,Boots,baseType:,Two-Toned,Boots,identified:,TRUE,ilvl:,84,properties:,name:,Armour,values:,275,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,281,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,70,0,displayMode:,0,type:,62,name:,Str,values:,62,0,displayMode:,1,type:,63,name:,Dex,values:,62,0,displayMode:,1,type:,64,enchantMods:,Adds,16,to,24,Cold,Damage,if,you've,been,Hit,Recently,implicitMods:,9%,to,Fire,and,Cold,Resistances,explicitMods:,28,to,Strength,44,to,Armour,48,to,Evasion,Rating,56%,increased,Armour,and,Evasion,27%,to,Fire,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,tangled:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,name:,Invasion,Urge,typeLine:,Reinforced,Greaves,baseType:,Reinforced,Greaves,identified:,TRUE,ilvl:,84,properties:,name:,Armour,values:,176,1,displayMode:,0,type:,16,requirements:,name:,Level,values:,60,0,displayMode:,0,type:,62,name:,Str,values:,61,0,displayMode:,1,type:,63,implicitMods:,General's,Cry,has,19%,increased,Cooldown,Recovery,Rate,explicitMods:,20,to,Strength,60%,increased,Armour,Regenerate,1.7,Life,per,second,33%,to,Fire,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,searing:,TRUE,tangled:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,group:,1,attr:,D,sColour:,G,group:,1,attr:,S,sColour:,R,name:,Blight,Tread,typeLine:,Goliath,Greaves,baseType:,Goliath,Greaves,identified:,TRUE,ilvl:,78,note:,~price,2.8,exalted,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Armour,values:,222,1,displayMode:,0,type:,16,requirements:,name:,Level,values:,60,0,displayMode:,0,type:,62,name:,Str,values:,95,0,displayMode:,1,type:,63,enchantMods:,8%,chance,to,Suppress,Spell,Damage,if,you've\ntaken,Spell,Damage,Recently,implicitMods:,34%,increased,Armour,from,Equipped,Helmet,and,Gloves,7%,to,Chaos,Resistance,explicitMods:,37%,to,Fire,Resistance,37%,to,Cold,Resistance,38%,to,Lightning,Resistance,25%,increased,Movement,Speed,craftedMods:,54,to,maximum,Life,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,searing:,TRUE,sockets:,group:,0,attr:,I,sColour:,B,name:,Entropy,Hoof,typeLine:,Legion,Boots,baseType:,Legion,Boots,identified:,TRUE,ilvl:,83,note:,~price,2.8,exalted,properties:,name:,Armour,values:,147,1,displayMode:,0,type:,16,name:,Energy,Shield,values:,22,0,displayMode:,0,type:,18,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Str,values:,54,0,displayMode:,1,type:,63,name:,Int,values:,54,0,displayMode:,1,type:,65,implicitMods:,1%,to,maximum,Fire,Resistance,explicitMods:,51,to,Strength,37,to,Armour,33%,increased,Energy,Shield,Recharge,Rate,84,to,maximum,Life,37%,to,Lightning,Resistance,craftedMods:,21%,increased,Movement,Speed,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,D,sColour:,G,name:,Grim,Spark,typeLine:,Shagreen,Boots,baseType:,Shagreen,Boots,identified:,TRUE,ilvl:,85,properties:,name:,Quality,values:,17%,1,displayMode:,0,type:,6,name:,Evasion,Rating,values:,388,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,67,0,displayMode:,0,type:,62,name:,Dex,values:,97,0,displayMode:,1,type:,64,explicitMods:,83%,increased,Evasion,Rating,56,to,maximum,Life,48%,to,Cold,Resistance,21%,to,Lightning,Resistance,27%,increased,Movement,Speed,Cannot,be,Chilled,craftedMods:,14%,to,Fire,and,Lightning,Resistances,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,searing:,TRUE,tangled:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,group:,0,attr:,D,sColour:,G,name:,Rapture,Urge,typeLine:,Slink,Boots,baseType:,Slink,Boots,identified:,TRUE,ilvl:,80,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Evasion,Rating,values:,374,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,69,0,displayMode:,0,type:,62,name:,Dex,values:,120,0,displayMode:,1,type:,64,implicitMods:,7%,increased,Elusive,Effect,Drops,Brittle,Ground,while,moving,lasting,4,seconds,explicitMods:,15%,increased,Evasion,Rating,76,to,maximum,Life,35%,to,Cold,Resistance,33%,to,Lightning,Resistance,30%,increased,Movement,Speed,craftedMods:,13%,to,Cold,and,Chaos,Resistances,frameType:,2,incubatedItem:,name:,Fossil,Item,level:,68,progress:,1134,total:,8924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,S,sColour:,R,name:,Miracle,Pace,typeLine:,Hydrascale,Boots,baseType:,Hydrascale,Boots,identified:,TRUE,ilvl:,82,note:,~price,2.9,exalted,properties:,name:,Armour,values:,158,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,158,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,59,0,displayMode:,0,type:,62,name:,Str,values:,56,0,displayMode:,1,type:,63,name:,Dex,values:,56,0,displayMode:,1,type:,64,explicitMods:,9%,chance,to,Suppress,Spell,Damage,33%,increased,Armour,and,Evasion,77,to,maximum,Life,30%,increased,Movement,Speed,29%,chance,to,Avoid,Elemental,Ailments,29%,increased,Stun,and,Block,Recovery,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,influences:,redeemer:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,name:,Spirit,Spark,typeLine:,Two-Toned,Boots,baseType:,Two-Toned,Boots,identified:,TRUE,ilvl:,89,note:,~price,3,exalted,properties:,name:,Armour,values:,155,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,155,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,70,0,displayMode:,0,type:,62,name:,Str,values:,62,0,displayMode:,1,type:,63,name:,Dex,values:,62,0,displayMode:,1,type:,64,implicitMods:,10%,to,Fire,and,Cold,Resistances,explicitMods:,21%,chance,to,Suppress,Spell,Damage,19%,increased,Armour,and,Evasion,27%,increased,Movement,Speed,Cannot,be,Chilled,10%,chance,to,gain,Elusive,on,Critical,Strike,craftedMods:,20,to,Dexterity,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,I,sColour:,B,group:,1,attr:,I,sColour:,B,name:,Eagle,Sole,typeLine:,Conjurer,Boots,baseType:,Conjurer,Boots,identified:,TRUE,ilvl:,86,note:,~price,3,exalted,properties:,name:,Energy,Shield,values:,74,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,68,0,displayMode:,0,type:,62,name:,Int,values:,94,0,displayMode:,1,type:,65,explicitMods:,100%,increased,Energy,Shield,80,to,maximum,Life,36%,to,Lightning,Resistance,35%,increased,Movement,Speed,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,influences:,crusader:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,name:,Golem,Stride,typeLine:,Titan,Greaves,baseType:,Titan,Greaves,identified:,TRUE,ilvl:,85,note:,~price,3,exalted,properties:,name:,Armour,values:,361,1,displayMode:,0,type:,16,requirements:,name:,Level,values:,68,0,displayMode:,0,type:,62,name:,Str,values:,120,0,displayMode:,1,type:,63,explicitMods:,2,to,Level,of,Socketed,Lightning,Gems,102,to,Armour,10%,to,Lightning,Resistance,Gain,6%,of,Physical,Damage,as,Extra,Lightning,Damage,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,D,sColour:,G,name:,Gloom,Pace,typeLine:,Stealth,Boots,baseType:,Stealth,Boots,identified:,TRUE,ilvl:,85,note:,~price,3,exalted,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Evasion,Rating,values:,313,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,67,0,displayMode:,0,type:,62,name:,Dex,values:,117,0,displayMode:,1,type:,64,explicitMods:,18%,chance,to,Suppress,Spell,Damage,37,to,Dexterity,38,to,Evasion,Rating,113,to,maximum,Life,47%,to,Fire,Resistance,30%,increased,Movement,Speed,frameType:,2,incubatedItem:,name:,Metamorph,Item,level:,68,progress:,0,total:,6630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,searing:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,name:,Foe,Trail,typeLine:,Dragonscale,Boots,baseType:,Dragonscale,Boots,identified:,TRUE,ilvl:,86,note:,~price,6,exalted,properties:,name:,Armour,values:,123,0,displayMode:,0,type:,16,name:,Evasion,Rating,values:,123,0,displayMode:,0,type:,17,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Str,values:,62,0,displayMode:,1,type:,63,name:,Dex,values:,62,0,displayMode:,1,type:,64,implicitMods:,While,a,Unique,Enemy,is,in,your,Presence,16%,to,Chaos,Resistance,explicitMods:,52,to,Strength,57,to,Dexterity,48,to,maximum,Life,24%,to,Chaos,Resistance,craftedMods:,20%,increased,Movement,Speed,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,searing:,TRUE,tangled:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,D,sColour:,G,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,name:,Rune,Road,typeLine:,Reinforced,Greaves,baseType:,Reinforced,Greaves,identified:,TRUE,ilvl:,81,note:,~b/o,6,exalted,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Armour,values:,189,1,displayMode:,0,type:,16,requirements:,name:,Level,values:,64,0,displayMode:,0,type:,62,name:,Str,values:,61,0,displayMode:,1,type:,63,implicitMods:,16%,increased,Cooldown,Recovery,Rate,of,Travel,Skills,5%,increased,Movement,Speed,explicitMods:,39%,increased,Armour,88,to,maximum,Life,15%,increased,Life,Regeneration,rate,33%,to,Chaos,Resistance,30%,increased,Movement,Speed,17%,increased,Stun,and,Block,Recovery,craftedMods:,30%,to,Fire,Resistance,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,S,sColour:,R,name:,Death,League,typeLine:,Conjurer,Boots,baseType:,Conjurer,Boots,identified:,TRUE,ilvl:,85,note:,~price,6,exalted,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Energy,Shield,values:,127,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,67,0,displayMode:,0,type:,62,name:,Int,values:,94,0,displayMode:,1,type:,65,explicitMods:,55,to,Intelligence,40,to,maximum,Energy,Shield,37%,increased,Energy,Shield,48%,to,Fire,Resistance,48%,to,Lightning,Resistance,25%,increased,Movement,Speed,14%,increased,Stun,and,Block,Recovery,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,searing:,TRUE,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,D,sColour:,G,group:,0,attr:,S,sColour:,R,group:,0,attr:,I,sColour:,B,name:,Apocalypse,Tread,typeLine:,Dragonscale,Boots,baseType:,Dragonscale,Boots,identified:,TRUE,ilvl:,85,note:,~price,6,exalted,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Armour,values:,256,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,233,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Str,values:,62,0,displayMode:,1,type:,63,name:,Dex,values:,62,0,displayMode:,1,type:,64,implicitMods:,While,a,Unique,Enemy,is,in,your,Presence,15%,increased,Brand,Attachment,range,explicitMods:,17%,chance,to,Suppress,Spell,Damage,55,to,Strength,53,to,Dexterity,79,to,Armour,60,to,Evasion,Rating,craftedMods:,20%,increased,Movement,Speed,8%,chance,to,gain,Onslaught,for,4,seconds,on,Kill,frameType:,2,incubatedItem:,name:,Fragment,Item,level:,68,progress:,0,total:,9030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,group:,0,attr:,D,sColour:,G,name:,Beast,League,typeLine:,Deerskin,Boots,baseType:,Deerskin,Boots,identified:,TRUE,ilvl:,85,note:,~price,6,exalted,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Evasion,Rating,values:,481,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,67,0,displayMode:,0,type:,62,name:,Dex,values:,42,0,displayMode:,1,type:,64,explicitMods:,19%,chance,to,Suppress,Spell,Damage,35,to,Dexterity,141,to,Evasion,Rating,92%,increased,Evasion,Rating,29%,increased,Movement,Speed,16%,chance,to,gain,Onslaught,for,4,seconds,on,Kill,craftedMods:,23%,chance,to,Avoid,Elemental,Ailments,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,searing:,TRUE,sockets:,group:,0,attr:,D,sColour:,G,group:,0,attr:,I,sColour:,B,group:,0,attr:,S,sColour:,R,group:,0,attr:,S,sColour:,R,name:,Corruption,Span,typeLine:,Dragonscale,Boots,baseType:,Dragonscale,Boots,identified:,TRUE,ilvl:,83,note:,~price,6,exalted,properties:,name:,Quality,values:,20%,1,displayMode:,0,type:,6,name:,Armour,values:,167,1,displayMode:,0,type:,16,name:,Evasion,Rating,values:,170,1,displayMode:,0,type:,17,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Str,values:,62,0,displayMode:,1,type:,63,name:,Dex,values:,62,0,displayMode:,1,type:,64,implicitMods:,Drops,Brittle,Ground,while,moving,lasting,3,seconds,explicitMods:,53,to,Strength,32,to,Dexterity,16,to,Armour,19,to,Evasion,Rating,25%,increased,Movement,Speed,craftedMods:,68,to,maximum,Life,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,I,sColour:,B,group:,0,attr:,D,sColour:,G,name:,Dusk,Pace,typeLine:,Steelscale,Boots,baseType:,Steelscale,Boots,identified:,TRUE,ilvl:,83,note:,~price,6,exalted,properties:,name:,Armour,values:,67,0,displayMode:,0,type:,16,name:,Evasion,Rating,values:,67,0,displayMode:,0,type:,17,requirements:,name:,Level,values:,65,0,displayMode:,0,type:,62,name:,Str,values:,35,0,displayMode:,1,type:,63,name:,Dex,values:,35,0,displayMode:,1,type:,64,explicitMods:,31,to,Strength,55,to,Dexterity,Regenerate,25.6,Life,per,second,30%,increased,Movement,Speed,5%,increased,Movement,Speed,if,you,haven't,been,Hit,Recently,craftedMods:,60,to,maximum,Life,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verified:,TRUE,w:,2,h:,2,sockets:,group:,0,attr:,S,sColour:,R,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,group:,0,attr:,I,sColour:,B,name:,Blood,Slippers,typeLine:,Arcanist,Slippers,baseType:,Arcanist,Slippers,identified:,TRUE,ilvl:,78,note:,~price,6,exalted,properties:,name:,Energy,Shield,values:,71,1,displayMode:,0,type:,18,requirements:,name:,Level,values:,61,0,displayMode:,0,type:,62,name:,Int,values:,119,0,displayMode:,1,type:,65,enchantMods:,90%,increased,Critical,Strike,Chance,if,you,haven't,Crit,Recently,explicitMods:,37%,increased,Energy,Shield,71,to,maximum,Life,45%,to,Fire,Resistance,32%,to,Cold,Resistance,15%,increased,Stun,and,Block,Recovery,frameType:,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
